_pid,_digital_object_type.string_key,_doi,_identifiers-1,_parent_digital_objects-1.pid,_project.string_key,_publish_targets-1.string_key,_publish_targets-2.string_key,collection-1:collection_term.clio_id,collection-1:collection_term.uri,collection-1:collection_term.value,date_other-1:date_other_value,date_other_textual-1:date_other_textual_value,digital_origin-1:digital_origin_value,form-1:form_term.authority,form-1:form_term.uri,form-1:form_term.value,genre-1:genre_term.authority,genre-1:genre_term.uri,genre-1:genre_term.value,language-1:language_term.authority,language-1:language_term.uri,language-1:language_term.value,location-1:location_shelf_location-1:location_shelf_location_call_number,location-1:location_sublocation,location-1:location_term.authority,location-1:location_term.code,location-1:location_term.uri,location-1:location_term.value,name-1:name_term.authority,name-1:name_term.name_type,name-1:name_term.uni,name-1:name_term.uri,name-1:name_term.value,name-2:name_role-1:name_role_term.authority,name-2:name_role-1:name_role_term.uri,name-2:name_role-1:name_role_term.value,name-2:name_term.authority,name-2:name_term.name_type,name-2:name_term.uri,name-2:name_term.value,name-3:name_role-1:name_role_term.authority,name-3:name_role-1:name_role_term.uri,name-3:name_role-1:name_role_term.value,name-3:name_term.authority,name-3:name_term.name_type,name-3:name_term.uri,name-3:name_term.value,name-4:name_term.name_type,name-4:name_term.uri,name-4:name_term.value,name-5:name_role-1:name_role_term.authority,name-5:name_role-1:name_role_term.uri,name-5:name_role-1:name_role_term.value,name-5:name_term.authority,name-5:name_term.name_type,name-5:name_term.uri,name-5:name_term.value,object_in_context_url-1:object_in_context_url_value,record_content_source-1:record_content_source_value,record_origin-1:record_origin_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_province_text_value,subject_hierarchical_geographic-2:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_borough_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-3:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-4:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-5:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-6:subject_hierarchical_geographic_state_text_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_coordinates_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_country_text_value,subject_hierarchical_geographic-7:subject_hierarchical_geographic_state_text_value,subject_name-1:subject_name_term.authority,subject_name-1:subject_name_term.name_type,subject_name-1:subject_name_term.uni,subject_name-1:subject_name_term.uri,subject_name-1:subject_name_term.value,subject_name-2:subject_name_term.name_type,subject_name-2:subject_name_term.uri,subject_name-2:subject_name_term.value,subject_name-3:subject_name_term.name_type,subject_name-3:subject_name_term.uri,subject_name-3:subject_name_term.value,subject_name-4:subject_name_term.name_type,subject_name-4:subject_name_term.uri,subject_name-4:subject_name_term.value,subject_topic-1:subject_topic_term.authority,subject_topic-1:subject_topic_term.uri,subject_topic-1:subject_topic_term.value,title-1:title_sort_portion,type_of_resource-1:type_of_resource_value
ldpd:395873,item,doi:10.7916/D88G9XQB,ave_biggert_00600,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1880,1880-1889,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00600,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/e6a6d1b3-df7b-454a-9e36-978ba315a6c5,J. M. Swift & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00600,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Ann Arbor,"42.28138888888889,-83.74833333333333",United States,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/e6a6d1b3-df7b-454a-9e36-978ba315a6c5,J. M. Swift & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. M. Swift & Co.. Letter,still image
ldpd:395375,item,doi:10.7916/D8MD09Z1,ave_biggert_00100,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1890,1890-1899,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00100,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/cfba9861-330d-446b-9b89-31a6d74f1451,J. Maury Dove,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00100,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Washington,"38.90472222222222,-77.01638888888888",United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/cfba9861-330d-446b-9b89-31a6d74f1451,J. Maury Dove,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. Maury Dove. Bill,still image
ldpd:395887,item,doi:10.7916/D8G17BT8,ave_biggert_00614,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1880,1880-1889,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00614,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/4a191d67-c394-4caf-9ab6-90c52ee8bcd0,J. P. Donaldson Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00614,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Detroit,"42.331388888888895,-83.04583333333333",United States,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/4a191d67-c394-4caf-9ab6-90c52ee8bcd0,J. P. Donaldson Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. P. Donaldson Co.. Bill,still image
ldpd:396090,item,doi:10.7916/D87H2WND,ave_biggert_00818,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1858,1858,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00818,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/567ca71b-a187-49da-a265-36c0f50da2fd,J. P. Huntoon,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00818,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Paterson,"40.914746,-74.162826",United States,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/567ca71b-a187-49da-a265-36c0f50da2fd,J. P. Huntoon,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. P. Huntoon. Bill,still image
ldpd:396091,item,doi:10.7916/D83R24ZH,ave_biggert_00819,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1860,1860,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00819,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/567ca71b-a187-49da-a265-36c0f50da2fd,J. P. Huntoon,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00819,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Paterson,"40.914746,-74.162826",United States,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/567ca71b-a187-49da-a265-36c0f50da2fd,J. P. Huntoon,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. P. Huntoon. Bill,still image
ldpd:395675,item,doi:10.7916/D8V99M4J,ave_biggert_00401,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1850,1850-1859,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00401,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/c416d789-7198-4459-8bb2-02b10fbf6557,J. R. Bigelow & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00401,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Boston,"42.35805555555556,-71.06361111111111",United States,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/c416d789-7198-4459-8bb2-02b10fbf6557,J. R. Bigelow & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. R. Bigelow & Co.. Bill,still image
ldpd:396849,item,doi:10.7916/D85Q6774,ave_biggert_01590,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1910,1910-1919,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01590,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/0b7c9133-84e5-45a1-a803-50da992c8815,J. R. Booth,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01590,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Burlington,"44.475833333333334,-73.21194444444444",United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/0b7c9133-84e5-45a1-a803-50da992c8815,J. R. Booth,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. R. Booth. Bill,still image
ldpd:395957,item,doi:10.7916/D8DR46H2,ave_biggert_00685,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1928,1928,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00685,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/fddb2fc6-5fc0-4684-b3a8-fdbc6a672c7d,J. R. Watkins Company,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00685,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Winona,"44.05,-91.63333333333334",United States,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/fddb2fc6-5fc0-4684-b3a8-fdbc6a672c7d,J. R. Watkins Company,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. R. Watkins Company. Letter,still image
ldpd:396911,item,doi:10.7916/D85F040Q,ave_biggert_01652,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1890,1890-1899,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01652,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/5a138ef9-e8db-4456-80a9-0b92d1dc7026,J. R. Westlake & Bro.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01652,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Newburgh,"41.51972222222222,-74.0213888888889",United States,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/5a138ef9-e8db-4456-80a9-0b92d1dc7026,J. R. Westlake & Bro.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. R. Westlake & Bro.. Bill,still image
ldpd:395363,item,doi:10.7916/D85B1DF6,ave_biggert_00088,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1870,1870-1879,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00088,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/3a45fee5-0665-4b71-8f6e-35ba9c841ae6,J. Redcliff,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00088,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,New Haven,"41.309999999999995,-72.92361111111111",United States,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/3a45fee5-0665-4b71-8f6e-35ba9c841ae6,J. Redcliff,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. Redcliff. Bill,still image
ldpd:397020,item,doi:10.7916/D832172T,ave_biggert_01762,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1892,1892,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300197601,Envelopes,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01762,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/ddf716b1-30e8-4a56-a11f-c2895f17307d,J. S. Phelps & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01762,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Louisville,"38.22533333333334,-85.74166666666667",United States,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/ddf716b1-30e8-4a56-a11f-c2895f17307d,J. S. Phelps & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. S. Phelps & Co.. Envelope,still image
ldpd:396734,item,doi:10.7916/D81K0NZM,ave_biggert_01473,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1900,1900-1909,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01473,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/7ec9e205-02c2-46f9-8484-1f46c05304af,J. T. & A. Hamilton,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01473,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Pittsburgh,"40.439722222222215,-79.97638888888889",United States,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/7ec9e205-02c2-46f9-8484-1f46c05304af,J. T. & A. Hamilton,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. T. & A. Hamilton. Bill,still image
ldpd:396735,item,doi:10.7916/D8WT05CC,ave_biggert_01474,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1900,1900-1909,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01474,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/7ec9e205-02c2-46f9-8484-1f46c05304af,J. T. & A. Hamilton,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01474,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Pittsburgh,"40.439722222222215,-79.97638888888889",United States,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/7ec9e205-02c2-46f9-8484-1f46c05304af,J. T. & A. Hamilton,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. T. & A. Hamilton. Bill,still image
ldpd:395676,item,doi:10.7916/D8QN7JSP,ave_biggert_00402,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1870,1870-1879,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300027568,Invoices,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_00402,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/9b7e608d-efa3-466e-9448-b9362d170e61,J. V. Fletcher,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_00402,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Boston,"42.35805555555556,-71.06361111111111",United States,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/9b7e608d-efa3-466e-9448-b9362d170e61,J. V. Fletcher,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. V. Fletcher. Bill,still image
ldpd:396472,item,doi:10.7916/D8W67XX3,ave_biggert_01209,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1860,1860-1869,reformatted digital,aat,http://vocab.getty.edu/aat/300026877,correspondence,aat,http://vocab.getty.edu/aat/300026879,Letters (correspondence),iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01209,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/b01750f5-8445-4d66-855f-264276adccb5,J. W. Barker & Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01209,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Syracuse,"43.04694444444444,-76.14444444444445",United States,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/b01750f5-8445-4d66-855f-264276adccb5,J. W. Barker & Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. W. Barker & Co.. Letter,still image
ldpd:396886,item,doi:10.7916/D8D238S6,ave_biggert_01627,ldpd:395275,biggert,biggert,dlc_catalog,9599135,http://id.library.columbia.edu/term/7e93abce-bf32-47ae-85a4-40637ece835a,Biggert Collection of Architectural Vignettes on Commercial Stationery,1909,1909,reformatted digital,aat,http://vocab.getty.edu/aat/300264821,printed ephemera,aat,http://vocab.getty.edu/aat/300197601,Envelopes,iso639-2b,http://id.loc.gov/vocabulary/languages/eng,English,ave_biggert_01627,Avery Classics Collection,marcorg,NNC-A,http://id.loc.gov/vocabulary/organizations/nnca,"Avery Architectural & Fine Arts Library, Columbia University",,corporate,,http://id.library.columbia.edu/term/0e58f20d-3ac3-4974-8ef8-9dd33a692ee7,J. W. Beltz & Son's Co.,marcrelator,http://id.loc.gov/vocabulary/relators/col,Collector,naf,personal,http://id.loc.gov/authorities/names/no2010120768,"Biggert, Robert",,,,,,,,,,,,,,,,,,https://biggert.cul.columbia.edu/items/view/ave_biggert_01627,NNC,Created and edited in general conformance to MODS Guideline (Version 3).,,Wheeling,"40.07027777777778,-80.69861111111112",United States,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,corporate,,http://id.library.columbia.edu/term/0e58f20d-3ac3-4974-8ef8-9dd33a692ee7,J. W. Beltz & Son's Co.,,,,,,,,,,lcsh,http://id.loc.gov/authorities/subjects/sh85017769,Buildings,J. W. Beltz & Son's Co.. Envelope,still image
